ID,mese,annrif,progind,sesso,eta10,staciv4,reg,rip,istr4,condogg,posiz4,ateco3,cond4,ORARIO,RAPP,CODPROF7,progesc,DEST_EIE,DEST_ERE,DEST_EPR,MOTESC,PARTESC,NPARTESC,EMEZZO,TRIM
16735,12,2018,4777,2,1,1,30,1,1,0,0,0,0,0,0,0,1,1,1,103,1,1,3,5,4
16736,12,2018,4821,1,6,2,30,1,3,1,1,2,1,1,2,2,1,1,3,17,1,1,2,5,4
16737,4,2018,4839,2,6,3,80,2,4,1,1,2,1,1,2,2,1,1,8,40,4,2,1,5,2
16738,4,2018,4839,2,6,3,80,2,4,1,1,2,1,1,2,2,2,1,8,38,4,2,1,5,2
16739,3,2018,4858,1,6,2,30,1,2,1,1,2,1,1,2,2,1,1,1,103,3,1,2,5,1
16740,4,2018,4869,2,7,2,10,1,2,3,1,3,4,0,0,3,1,1,7,9,1,1,2,5,2
16741,6,2018,4880,1,6,2,10,1,4,1,1,3,1,1,2,2,1,1,1,3,1,1,2,5,2
16742,6,2018,4880,1,6,2,10,1,4,1,1,3,1,1,2,2,2,1,1,2,1,1,2,5,2
16743,6,2018,4880,1,6,2,10,1,4,1,1,3,1,1,2,2,3,1,1,2,1,1,2,5,2
16744,7,2018,4935,1,5,2,50,2,2,1,2,2,1,1,2,5,1,1,5,27,1,1,5,5,3
16745,7,2018,4935,1,5,2,50,2,2,1,2,2,1,1,2,5,2,1,5,23,1,1,5,5,3
16746,7,2018,4935,1,5,2,50,2,2,1,2,2,1,1,2,5,3,1,5,25,1,1,5,5,3
16747,11,2018,4938,2,5,2,60,2,3,1,1,3,1,1,2,2,1,1,6,31,6,1,2,5,4
16748,7,2018,4979,1,3,1,40,2,3,1,1,3,1,1,1,2,1,2,126,0,6,2,1,5,3
16749,5,2018,4991,1,2,1,30,1,2,3,0,0,3,0,0,0,1,1,3,13,1,1,4,5,2
16750,5,2018,4991,1,2,1,30,1,2,3,0,0,3,0,0,0,2,1,5,28,2,1,4,5,2
16751,5,2018,5015,2,6,1,90,3,4,3,2,3,2,0,0,4,1,1,9,49,5,1,2,4,2
16752,7,2018,5024,2,5,2,120,3,3,1,1,3,1,1,2,2,1,1,12,58,1,1,2,5,3
16753,7,2018,5024,2,5,2,120,3,3,1,1,3,1,1,2,2,2,1,12,58,1,1,2,5,3
16754,5,2018,5034,2,5,1,120,3,4,1,1,2,1,1,2,2,1,1,15,63,4,2,1,6,2
16755,7,2018,5059,2,6,2,140,4,3,3,1,3,3,0,0,2,1,1,13,68,1,1,2,5,3
16756,8,2018,5078,1,8,2,30,1,1,3,4,3,4,0,0,4,1,1,3,12,2,1,2,5,3
16757,3,2018,5082,2,7,2,120,3,3,3,1,3,4,0,0,4,1,1,12,58,2,1,2,5,1
16758,10,2018,5093,2,7,2,190,5,3,3,0,0,3,0,0,0,1,1,19,86,9,1,2,5,4
16759,11,2018,5104,1,1,1,40,2,1,0,0,0,0,0,0,0,1,1,4,22,2,1,4,5,4
16760,11,2018,5104,1,1,1,40,2,1,0,0,0,0,0,0,0,2,1,4,22,1,1,4,5,4
16761,11,2018,5111,2,1,1,120,3,1,0,0,0,0,0,0,0,1,1,12,59,1,1,3,5,4
16762,8,2018,5115,1,3,1,120,3,3,1,1,2,1,1,2,3,1,1,12,59,1,1,2,5,3
16763,9,2018,5128,1,3,2,40,2,3,1,1,3,1,1,2,5,1,1,8,34,1,1,2,5,3
16764,1,2018,5187,1,3,1,50,2,3,1,1,3,1,1,2,2,1,1,5,28,1,2,1,5,1
16765,11,2018,5204,2,7,2,30,1,2,1,4,3,1,0,0,4,1,1,1,6,2,1,2,5,4
16766,4,2018,5205,2,5,3,40,2,2,1,2,3,1,2,1,4,1,2,121,0,6,1,3,5,2
16767,7,2018,5212,2,1,1,80,2,1,0,0,0,0,0,0,0,1,1,8,36,1,1,5,5,3
16768,4,2018,5214,1,7,3,80,2,2,3,2,2,4,0,0,5,1,1,8,39,1,2,1,5,2
16769,4,2018,5250,2,2,1,170,4,3,3,0,0,3,0,0,0,1,1,15,61,4,2,1,5,2
16770,1,2018,5251,2,3,1,120,3,3,3,0,0,3,0,0,0,1,1,12,58,2,1,3,5,1
16771,5,2018,5266,1,4,2,150,4,3,2,3,3,2,0,0,4,1,1,15,63,1,1,2,5,2
16772,5,2018,5266,1,4,2,150,4,3,2,3,3,2,0,0,4,2,1,15,65,1,1,2,5,2
16773,9,2018,5273,2,1,1,20,1,2,0,0,0,0,0,0,0,1,1,1,1,4,1,4,5,3
16774,9,2018,5273,2,1,1,20,1,2,0,0,0,0,0,0,0,2,1,1,96,1,1,4,5,3
16775,7,2018,5277,1,4,2,90,3,3,1,3,3,1,0,0,4,1,1,9,48,6,1,3,5,3
16776,6,2018,5290,1,2,1,40,2,4,3,1,3,3,0,0,2,1,1,5,23,1,1,3,5,2
16777,7,2018,5291,2,5,3,50,2,3,1,1,2,1,2,2,3,1,1,5,27,1,1,2,5,3
16778,7,2018,5291,2,5,3,50,2,3,1,1,2,1,2,2,3,2,1,5,27,1,1,2,5,3
16779,12,2018,5312,1,5,2,90,3,2,1,2,2,1,2,2,6,1,1,9,46,1,1,3,5,4
16780,10,2018,5324,1,1,1,150,4,1,0,0,0,0,0,0,0,1,1,15,62,1,1,2,5,4
16781,8,2018,5331,2,4,1,70,1,4,1,3,3,1,0,0,2,1,1,7,11,1,1,2,5,3
16782,8,2018,5331,2,4,1,70,1,4,1,3,3,1,0,0,2,2,1,7,11,2,1,3,5,3
16783,8,2018,5331,2,4,1,70,1,4,1,3,3,1,0,0,2,3,1,7,11,8,1,3,5,3
16784,4,2018,5334,2,2,1,150,4,2,3,0,0,3,0,0,0,1,1,15,61,1,1,4,5,2
16785,10,2018,5347,1,4,1,30,1,2,2,2,2,2,0,0,6,1,1,9,50,8,2,1,5,4
16786,4,2018,5354,2,7,2,90,3,1,3,2,3,4,0,0,6,1,1,9,48,1,1,3,5,2
16787,4,2018,5363,1,5,2,160,4,2,1,2,2,1,1,2,5,1,1,12,58,7,2,1,2,2
16788,2,2018,5366,2,3,1,180,4,3,3,0,0,3,0,0,0,1,1,18,80,3,1,3,6,1
16789,12,2018,5392,2,1,1,160,4,1,0,0,0,0,0,0,0,1,1,16,73,1,1,4,5,4
16790,10,2018,5411,2,2,1,120,3,2,3,0,0,2,0,0,0,1,1,12,56,2,2,1,5,4
16791,7,2018,5423,1,5,1,50,2,2,1,2,2,1,1,2,5,1,1,5,25,2,1,2,5,3
16792,1,2018,5435,1,5,3,150,4,4,1,3,3,1,0,0,2,1,1,15,63,1,2,1,5,1
16793,1,2018,5435,1,5,3,150,4,4,1,3,3,1,0,0,2,2,1,15,65,2,2,1,5,1
16794,8,2018,5450,2,4,2,150,4,2,3,0,0,3,0,0,0,1,1,16,71,1,1,4,5,3
16795,10,2018,5452,2,6,2,40,2,2,3,2,3,3,0,0,4,1,1,4,21,2,1,2,2,4
16796,10,2018,5452,2,6,2,40,2,2,3,2,3,3,0,0,4,2,1,4,21,2,1,2,2,4
16797,10,2018,5452,2,6,2,40,2,2,3,2,3,3,0,0,4,3,1,4,21,2,1,2,2,4
16798,12,2018,5485,1,3,1,90,3,4,1,1,3,1,2,2,2,1,1,9,48,1,2,1,5,4
16799,12,2018,5485,1,3,1,90,3,4,1,1,3,1,2,2,2,2,1,9,46,1,2,1,5,4
16800,12,2018,5485,1,3,1,90,3,4,1,1,3,1,2,2,2,3,1,9,49,1,2,1,5,4
16801,1,2018,5500,1,8,4,30,1,3,3,1,3,4,0,0,1,1,1,5,23,2,2,1,2,1
16802,12,2018,5524,1,7,2,120,3,3,3,1,3,4,0,0,1,1,1,13,66,1,1,2,5,4
16803,9,2018,5542,1,5,2,90,3,3,1,4,3,1,0,0,5,1,1,9,52,1,1,2,5,3
16804,10,2018,5555,2,3,1,40,2,3,1,1,3,1,1,1,4,1,1,3,17,2,1,2,5,4
16805,10,2018,5555,2,3,1,40,2,3,1,1,3,1,1,1,4,2,1,4,21,1,1,2,5,4
16806,10,2018,5555,2,3,1,40,2,3,1,1,3,1,1,1,4,3,1,4,22,1,1,2,5,4
16807,3,2018,5556,1,5,2,200,5,3,1,4,3,1,0,0,4,1,1,20,91,2,1,2,5,1
16808,6,2018,5565,2,4,2,190,5,4,1,4,3,1,0,0,4,1,1,19,83,1,1,2,5,2
16809,12,2018,5582,2,8,2,20,1,1,3,2,2,4,0,0,5,1,1,2,7,5,1,2,5,4
16810,8,2018,5611,2,5,1,30,1,3,1,1,3,1,1,2,2,1,1,3,97,1,2,1,5,3
16811,10,2018,5614,2,7,2,20,1,1,3,4,1,4,0,0,5,1,1,2,7,5,1,2,5,4
16812,5,2018,5617,1,2,1,60,2,2,3,0,0,3,0,0,0,1,1,6,30,1,2,1,6,2
16813,12,2018,5622,2,6,2,90,3,2,1,4,1,1,0,0,5,1,1,9,48,1,1,2,5,4
16814,12,2018,5622,2,6,2,90,3,2,1,4,1,1,0,0,5,2,1,9,46,1,1,2,5,4
16815,12,2018,5622,2,6,2,90,3,2,1,4,1,1,0,0,5,3,1,12,58,4,1,2,2,4
16816,5,2018,5626,1,3,1,10,1,2,1,2,2,1,1,2,5,1,1,1,1,2,1,2,5,2
16817,6,2018,5631,2,5,2,60,2,2,1,2,2,1,2,2,5,1,1,6,30,1,1,2,5,2
16818,1,2018,5641,2,1,1,10,1,1,0,0,0,0,0,0,0,1,1,1,4,1,1,4,5,1
16819,8,2018,5659,2,5,2,60,2,3,1,1,1,1,2,1,4,1,2,121,0,1,1,3,5,3
16820,12,2018,5665,1,1,1,30,1,1,0,0,0,0,0,0,0,1,1,7,10,1,1,5,5,4
16821,12,2018,5665,1,1,1,30,1,1,0,0,0,0,0,0,0,2,1,3,98,1,1,5,5,4
16822,3,2018,5687,2,8,4,90,3,4,3,1,3,4,0,0,2,1,1,9,45,1,2,1,5,1
16823,6,2018,5707,1,6,3,10,1,3,1,2,3,1,2,1,5,1,1,3,12,1,2,1,5,2
16824,7,2018,5719,1,7,2,110,3,3,3,4,1,4,0,0,6,1,1,11,44,2,1,4,5,3
16825,7,2018,5719,1,7,2,110,3,3,3,4,1,4,0,0,6,2,1,11,44,1,1,4,5,3
16826,7,2018,5719,1,7,2,110,3,3,3,4,1,4,0,0,6,3,1,11,44,1,1,4,5,3
16827,7,2018,5719,1,7,2,110,3,3,3,4,1,4,0,0,6,4,1,11,44,1,1,4,5,3
16828,12,2018,5724,1,5,2,50,2,3,1,1,3,1,1,2,3,1,1,5,27,6,1,2,5,4
16829,11,2018,5734,1,2,1,70,1,2,3,0,0,3,0,0,0,1,1,3,18,2,1,4,5,4
16830,5,2018,5750,1,7,1,90,3,3,3,2,2,4,0,0,6,1,1,9,49,5,1,2,4,2
16831,4,2018,5753,2,3,2,90,3,2,3,0,0,3,0,0,0,1,1,9,46,1,1,4,5,2
16832,4,2018,5754,1,3,1,90,3,3,1,4,3,1,0,0,6,1,1,9,49,1,2,1,5,2
16833,10,2018,5757,1,7,2,60,2,4,3,1,3,4,0,0,2,1,1,5,28,1,1,2,5,4
16834,5,2018,5765,1,3,1,110,3,3,1,2,3,1,1,2,2,1,1,11,44,7,2,1,7,2
16835,11,2018,5796,1,6,2,90,3,2,1,4,2,1,0,0,2,1,1,9,46,2,1,4,5,4
16836,2,2018,5804,1,6,2,90,3,4,1,1,3,1,1,2,2,1,1,12,56,2,1,2,5,1
16837,2,2018,5804,1,6,2,90,3,4,1,1,3,1,1,2,2,2,1,15,63,4,1,2,6,1
16838,7,2018,5807,2,6,1,90,3,4,3,1,3,4,0,0,2,1,1,9,50,2,2,1,2,3
16839,7,2018,5807,2,6,1,90,3,4,3,1,3,4,0,0,2,2,1,9,53,4,2,1,5,3
16840,4,2018,5839,2,5,2,70,1,3,1,1,3,1,1,2,3,1,1,12,58,3,1,2,6,2
16841,1,2018,5873,1,6,2,140,4,3,1,1,3,1,1,2,2,1,1,14,70,7,2,1,5,1
16842,6,2018,5912,2,7,4,40,2,3,3,1,2,4,0,0,3,1,1,4,21,1,1,2,5,2
16843,10,2018,5915,1,6,2,80,2,3,3,1,2,3,0,0,3,1,1,7,10,1,1,2,5,4
16844,7,2018,5935,1,1,1,80,2,1,0,0,0,0,0,0,0,1,1,8,36,1,1,5,5,3
16845,10,2018,5956,2,5,1,110,3,4,1,3,3,1,0,0,1,1,1,11,42,1,1,4,5,4
16846,4,2018,5965,1,5,1,50,2,3,1,1,3,1,1,2,7,1,1,3,20,2,1,3,5,2
16847,9,2018,5982,1,8,2,40,2,1,3,4,2,4,0,0,5,1,1,4,21,5,1,2,5,3
16848,9,2018,5982,1,8,2,40,2,1,3,4,2,4,0,0,5,2,1,4,21,8,1,2,5,3
16849,9,2018,5982,1,8,2,40,2,1,3,4,2,4,0,0,5,3,1,4,21,8,2,1,5,3
16850,9,2018,5982,1,8,2,40,2,1,3,4,2,4,0,0,5,4,1,4,21,8,1,2,5,3
16851,9,2018,5982,1,8,2,40,2,1,3,4,2,4,0,0,5,5,1,4,21,8,1,2,5,3
16852,9,2018,5982,1,8,2,40,2,1,3,4,2,4,0,0,5,6,1,4,21,6,1,2,5,3
16853,9,2018,5991,1,1,1,70,1,1,0,0,0,0,0,0,0,1,1,7,10,1,1,3,5,3
16854,9,2018,5991,1,1,1,70,1,1,0,0,0,0,0,0,0,2,1,7,9,1,1,3,5,3
16855,7,2018,6004,1,7,2,150,4,3,3,3,3,4,0,0,2,1,1,15,63,1,1,2,5,3
16856,5,2018,6010,2,2,1,180,4,2,2,0,0,2,0,0,0,1,1,18,79,3,1,4,5,2
16857,6,2018,6018,1,5,2,120,3,3,1,1,3,1,1,2,3,1,1,13,67,1,1,2,5,2
16858,6,2018,6047,1,3,2,190,5,4,1,3,3,1,0,0,1,1,1,19,87,1,2,1,5,2
16859,11,2018,6059,2,1,1,80,2,1,0,0,0,0,0,0,0,1,1,8,34,6,1,4,5,4
16860,5,2018,6063,1,1,1,80,2,1,0,0,0,0,0,0,0,1,1,8,36,1,1,2,5,2
16861,9,2018,6066,1,4,2,70,1,3,1,1,2,1,1,2,3,1,1,7,10,1,1,3,5,3
16862,9,2018,6066,1,4,2,70,1,3,1,1,2,1,1,2,3,2,1,7,9,1,1,3,5,3
16863,7,2018,6083,1,3,1,80,2,3,1,2,2,1,1,1,5,1,1,5,23,1,2,1,5,3
16864,4,2018,6091,1,5,2,40,2,3,1,1,3,1,1,2,3,1,1,5,23,1,1,4,5,2
16865,4,2018,6091,1,5,2,40,2,3,1,1,3,1,1,2,3,2,2,126,0,1,1,4,5,2
16866,6,2018,6102,2,5,2,10,1,3,1,4,3,1,0,0,6,1,1,1,1,1,1,2,5,2
16867,2,2018,6105,2,1,1,40,2,1,0,0,0,0,0,0,0,1,1,4,21,1,1,4,5,1
16868,11,2018,6123,2,1,1,80,2,1,0,0,0,0,0,0,0,1,1,8,34,6,1,4,5,4
16869,4,2018,6130,2,1,1,40,2,1,0,0,0,0,0,0,0,1,1,4,21,1,1,4,5,2
16870,12,2018,6143,1,4,2,60,2,3,1,2,2,1,1,2,5,1,1,6,93,1,1,4,5,4
16871,12,2018,6143,1,4,2,60,2,3,1,2,2,1,1,2,5,2,1,6,32,1,1,4,5,4
16872,7,2018,6155,2,5,2,40,2,3,1,4,1,1,0,0,5,1,1,4,21,1,1,4,5,3
16873,7,2018,6155,2,5,2,40,2,3,1,4,1,1,0,0,5,2,1,4,21,1,1,4,5,3
16874,7,2018,6155,2,5,2,40,2,3,1,4,1,1,0,0,5,3,1,4,21,1,1,4,5,3
16875,7,2018,6155,2,5,2,40,2,3,1,4,1,1,0,0,5,4,1,4,21,1,1,4,5,3
16876,7,2018,6155,2,5,2,40,2,3,1,4,1,1,0,0,5,5,1,5,23,1,1,4,5,3
16877,12,2018,6161,1,2,1,30,1,3,3,0,0,3,0,0,0,1,1,3,17,1,1,4,5,4
16878,11,2018,6162,1,7,2,200,5,1,3,2,2,4,0,0,5,1,1,20,91,1,1,2,5,4
16879,11,2018,6162,1,7,2,200,5,1,3,2,2,4,0,0,5,2,1,20,111,1,1,2,4,4
16880,11,2018,6162,1,7,2,200,5,1,3,2,2,4,0,0,5,3,1,20,91,1,1,2,4,4
16881,3,2018,6170,2,2,1,110,3,3,3,0,0,3,0,0,0,1,1,8,37,6,2,1,2,1
16882,7,2018,6274,2,5,2,100,3,2,1,2,3,1,2,2,6,1,1,11,41,1,1,3,5,3
16883,12,2018,6276,2,1,1,40,2,1,0,0,0,0,0,0,0,1,1,4,22,1,1,4,5,4
16884,7,2018,6278,2,3,2,50,2,4,1,1,3,1,1,2,2,1,1,5,29,1,1,2,5,3
16885,3,2018,6290,1,3,1,120,3,4,1,1,3,1,1,1,2,1,1,12,58,1,1,4,5,1
16886,11,2018,6296,2,5,2,80,2,3,3,1,3,3,0,0,3,1,1,8,40,1,1,2,5,4
16887,11,2018,6296,2,5,2,80,2,3,3,1,3,3,0,0,3,2,1,8,40,1,1,2,5,4
16888,9,2018,6316,2,1,1,60,2,1,0,0,0,0,0,0,0,1,1,6,30,1,1,3,5,3
16889,4,2018,6339,1,1,1,140,4,1,0,0,0,0,0,0,0,1,1,18,78,4,2,1,6,2
16890,4,2018,6348,1,4,2,120,3,4,1,1,3,1,2,2,4,1,1,12,59,1,1,2,5,2
16891,2,2018,6350,2,7,1,190,5,1,3,0,0,3,0,0,0,1,1,19,89,2,1,2,5,1
16892,4,2018,6352,1,2,1,70,1,3,3,2,2,3,0,0,5,1,1,3,15,1,2,1,5,2
16893,4,2018,6352,1,2,1,70,1,3,3,2,2,3,0,0,5,2,1,1,6,6,2,1,5,2
16894,10,2018,6355,1,5,2,40,2,3,1,2,2,1,1,2,5,1,1,4,22,1,1,3,5,4
16895,8,2018,6371,1,4,1,150,4,3,1,1,3,1,1,2,2,1,1,15,63,1,2,1,5,3
16896,8,2018,6371,1,4,1,150,4,3,1,1,3,1,1,2,2,2,1,15,63,1,2,1,5,3
16897,8,2018,6372,2,2,1,60,2,3,3,0,0,3,0,0,0,1,1,6,30,1,1,4,5,3
16898,7,2018,6385,2,6,2,30,1,3,1,2,3,1,2,2,6,1,1,3,15,2,1,2,5,3
16899,4,2018,6386,1,3,1,150,4,2,1,4,3,1,0,0,2,1,1,15,63,2,1,2,5,2
16900,10,2018,6399,1,6,2,100,3,3,3,2,2,4,0,0,5,1,1,10,55,2,1,2,5,4
16901,7,2018,6404,1,4,2,30,1,4,1,1,3,1,1,2,2,1,1,1,103,1,1,4,5,3
16902,5,2018,6408,1,4,1,90,3,2,1,4,3,1,0,0,5,1,1,9,48,2,1,2,5,2
16903,7,2018,6410,2,5,3,40,2,4,1,1,3,1,1,2,2,1,2,121,0,1,2,1,5,3
16904,8,2018,6416,1,6,3,60,2,3,1,4,2,1,0,0,5,1,1,6,30,1,2,1,5,3
16905,8,2018,6420,2,7,2,60,2,2,3,1,3,4,0,0,4,1,1,6,93,1,1,2,5,3
16906,9,2018,6438,1,6,1,200,5,3,1,1,2,1,1,2,2,1,1,20,111,1,1,4,5,3
16907,1,2018,6468,1,5,2,40,2,2,1,2,3,1,1,2,5,1,1,3,17,6,1,4,5,1
16908,9,2018,6476,2,5,1,50,2,3,1,1,2,1,1,2,2,1,1,5,27,1,1,2,7,3
16909,9,2018,6476,2,5,1,50,2,3,1,1,2,1,1,2,2,2,1,5,27,1,1,2,7,3
16910,3,2018,6477,1,4,2,120,3,4,1,1,3,1,1,2,4,1,1,12,58,1,1,4,5,1
16911,4,2018,6519,2,6,2,50,2,3,1,1,3,1,1,2,3,1,1,5,25,1,1,2,5,2
16912,8,2018,6544,2,3,2,50,2,3,3,0,0,3,0,0,0,1,1,5,27,1,1,4,5,3
16913,5,2018,6545,1,1,1,130,4,1,0,0,0,0,0,0,0,1,1,12,58,1,1,4,6,2
16914,3,2018,6556,2,8,4,60,2,1,3,2,3,4,0,0,4,1,1,6,32,8,2,1,2,1
16915,1,2018,6562,2,3,1,20,1,4,1,1,3,1,2,2,3,1,1,3,15,5,2,1,5,1
16916,1,2018,6562,2,3,1,20,1,4,1,1,3,1,2,2,3,2,1,3,15,5,2,1,5,1
16917,2,2018,6564,1,1,1,90,3,1,0,0,0,0,0,0,0,1,1,8,34,1,1,4,6,1
16918,7,2018,6565,2,6,2,120,3,2,3,0,0,3,0,0,0,1,1,12,58,3,2,1,6,3
16919,5,2018,6577,1,1,1,90,3,1,0,0,0,0,0,0,0,1,1,3,15,1,1,3,5,2
16920,5,2018,6600,2,6,2,60,2,3,3,1,3,3,0,0,2,1,1,6,31,1,1,2,5,2
16921,8,2018,6628,1,1,1,150,4,1,0,0,0,0,0,0,0,1,1,16,71,1,1,4,5,3
16922,2,2018,6636,2,5,2,90,3,2,1,4,3,3,0,0,6,1,1,9,48,6,1,2,5,1
16923,7,2018,6646,2,1,1,80,2,1,0,0,0,0,0,0,0,1,1,8,37,1,1,4,5,3
16924,9,2018,6651,2,2,1,90,3,3,1,2,3,1,2,1,4,1,1,9,52,1,2,1,5,3
16925,11,2018,6672,2,4,2,90,3,3,3,4,3,3,0,0,2,1,1,12,58,2,2,1,2,4
16926,11,2018,6672,2,4,2,90,3,3,3,4,3,3,0,0,2,2,1,12,58,2,2,1,2,4
16927,9,2018,6676,1,4,2,60,2,3,1,1,3,1,1,2,2,1,1,6,31,1,1,3,5,3
16928,3,2018,6681,1,5,2,70,1,3,1,2,3,1,1,2,4,1,1,9,50,2,1,2,5,1
16929,3,2018,6681,1,5,2,70,1,3,1,2,3,1,1,2,4,2,1,9,50,2,1,2,5,1
16930,3,2018,6684,2,4,2,80,2,3,1,1,2,1,1,2,2,1,1,8,37,1,1,2,5,1
16931,3,2018,6684,2,4,2,80,2,3,1,1,2,1,1,2,2,2,1,8,37,2,1,2,5,1
16932,7,2018,6720,1,4,1,120,3,3,2,4,3,2,0,0,4,1,1,10,54,1,1,3,5,3
16933,8,2018,6727,2,5,2,40,2,4,1,1,3,1,2,2,2,1,1,4,21,1,1,5,5,3
16934,8,2018,6727,2,5,2,40,2,4,1,1,3,1,2,2,2,2,1,4,22,1,1,3,5,3
16935,8,2018,6727,2,5,2,40,2,4,1,1,3,1,2,2,2,3,1,4,21,1,1,4,5,3
16936,5,2018,6769,1,8,3,30,1,3,3,1,2,4,0,0,2,1,1,1,103,1,1,2,6,2
16937,10,2018,6775,2,4,1,30,1,3,1,1,2,1,1,2,2,1,1,5,23,1,1,4,5,4
16938,3,2018,6796,2,5,3,40,2,3,1,1,3,1,1,2,4,1,1,4,21,1,2,1,5,1
16939,3,2018,6796,2,5,3,40,2,3,1,1,3,1,1,2,4,2,1,4,22,1,2,1,5,1
16940,3,2018,6807,1,1,1,30,1,1,0,0,0,0,0,0,0,1,1,8,33,1,1,2,5,1
16941,4,2018,6809,1,8,2,90,3,2,3,2,3,4,0,0,5,1,1,9,46,1,1,2,5,2
16942,4,2018,6809,1,8,2,90,3,2,3,2,3,4,0,0,5,2,1,9,46,1,1,2,5,2
16943,4,2018,6809,1,8,2,90,3,2,3,2,3,4,0,0,5,3,1,9,46,1,1,2,5,2
16944,11,2018,6836,1,8,2,160,4,3,3,1,3,4,0,0,1,1,1,15,65,1,1,2,6,4
16945,12,2018,6842,2,4,2,30,1,4,1,4,3,1,0,0,2,1,1,1,103,1,1,3,5,4
16946,12,2018,6848,1,6,1,30,1,4,3,1,2,2,0,0,1,1,1,1,1,1,2,1,5,4
16947,4,2018,6866,1,4,2,190,5,4,1,3,3,1,0,0,2,1,1,19,87,1,1,4,5,2
16948,2,2018,6874,1,7,2,90,3,3,3,4,3,4,0,0,4,1,1,9,48,6,1,2,5,1
16949,2,2018,6884,2,8,4,30,1,2,3,0,0,3,0,0,0,1,1,1,1,2,2,1,5,1
16950,7,2018,6887,2,4,1,20,1,3,1,2,3,1,2,2,6,1,2,200,0,5,1,2,5,3
16951,4,2018,6957,2,5,4,60,2,3,1,1,3,1,2,1,3,1,1,6,30,6,1,2,5,2
16952,6,2018,6958,2,1,1,60,2,1,0,0,0,0,0,0,0,1,1,6,30,1,1,4,5,2
16953,9,2018,6984,1,2,1,20,1,2,3,0,0,3,0,0,0,1,1,1,1,4,1,4,5,3
16954,9,2018,6984,1,2,1,20,1,2,3,0,0,3,0,0,0,2,1,1,96,1,1,4,5,3
16955,4,2018,7000,2,3,1,140,4,3,1,2,3,2,1,1,6,1,1,13,68,1,2,1,5,2
16956,9,2018,7002,2,3,2,60,2,3,3,1,2,3,0,0,4,1,1,6,30,1,1,3,5,3
16957,12,2018,7015,1,4,2,40,2,3,3,1,3,3,0,0,2,1,1,4,22,1,1,4,5,4
16958,11,2018,7017,1,4,2,150,4,3,1,1,3,1,1,2,2,1,1,15,63,2,1,5,5,4
16959,1,2018,7072,2,1,1,10,1,1,0,0,0,0,0,0,0,1,1,1,4,4,1,4,5,1
16960,2,2018,7073,2,6,2,50,2,4,1,1,3,1,2,1,2,1,1,5,28,6,1,2,5,1
16961,2,2018,7079,2,1,1,150,4,1,0,0,0,0,0,0,0,1,1,15,63,2,1,4,5,1
16962,5,2018,7084,2,6,3,50,2,2,2,2,3,2,0,0,6,1,1,8,35,1,2,1,5,2
16963,5,2018,7086,2,3,2,30,1,4,1,1,3,1,2,2,2,1,1,3,15,1,2,1,2,2
16964,5,2018,7086,2,3,2,30,1,4,1,1,3,1,2,2,2,2,1,1,103,1,1,2,5,2
16965,5,2018,7086,2,3,2,30,1,4,1,1,3,1,2,2,2,3,1,3,15,1,1,2,5,2
16966,5,2018,7086,2,3,2,30,1,4,1,1,3,1,2,2,2,4,1,3,15,2,1,2,5,2
16967,12,2018,7093,2,3,1,30,1,4,1,1,3,1,1,2,3,1,1,3,15,1,2,1,2,4
16968,4,2018,7111,2,4,2,60,2,4,1,1,2,1,1,2,2,1,1,8,37,1,1,3,5,2
16969,8,2018,7118,2,3,1,40,2,3,1,4,1,2,0,0,6,1,1,3,17,1,1,3,5,3
16970,8,2018,7145,1,4,1,70,1,3,1,4,3,1,0,0,4,1,1,7,11,2,1,3,5,3
16971,8,2018,7145,1,4,1,70,1,3,1,4,3,1,0,0,4,2,1,7,11,7,1,3,5,3
16972,11,2018,7159,1,4,2,10,1,2,1,4,3,1,0,0,5,1,1,1,1,1,1,2,8,4
16973,11,2018,7159,1,4,2,10,1,2,1,4,3,1,0,0,5,2,1,1,1,1,1,2,8,4
16974,5,2018,7177,1,5,2,30,1,2,1,4,2,1,0,0,5,1,1,3,13,1,1,4,5,2
16975,5,2018,7177,1,5,2,30,1,2,1,4,2,1,0,0,5,2,1,5,28,2,1,4,5,2
16976,5,2018,7178,1,1,1,150,4,1,0,0,0,0,0,0,0,1,1,15,65,8,1,3,5,2
16977,10,2018,7219,1,1,1,110,3,2,0,0,0,0,0,0,0,1,1,11,44,2,1,3,5,4
16978,11,2018,7237,1,4,1,30,1,4,1,4,3,1,0,0,2,1,1,8,37,1,2,1,2,4
16979,11,2018,7251,1,5,2,80,2,4,1,1,2,1,1,2,2,1,1,8,99,2,2,1,5,4
16980,11,2018,7251,1,5,2,80,2,4,1,1,2,1,1,2,2,2,1,8,99,2,2,1,5,4
16981,12,2018,7253,2,3,1,40,2,3,1,1,3,1,1,2,4,1,1,4,22,1,2,1,5,4
16982,12,2018,7266,1,1,1,80,2,1,0,0,0,0,0,0,0,1,1,8,34,2,1,4,5,4
16983,12,2018,7266,1,1,1,80,2,1,0,0,0,0,0,0,0,2,1,8,34,2,1,4,5,4
16984,12,2018,7268,2,1,1,30,1,1,0,0,0,0,0,0,0,1,1,3,15,6,1,3,5,4
16985,4,2018,7271,2,3,1,50,2,4,1,1,3,1,1,1,2,1,1,5,24,1,1,2,5,2
16986,5,2018,7288,1,1,1,10,1,2,0,0,0,0,0,0,0,1,1,7,10,1,1,4,5,2
